"id","smiles"
33582,CCCCCCCCC[NH+](CCO)CC(C)O
19356,CCCC[N+](C)(C)CCC
10353,O=[N+]([O-])N(COCC(F)([N+](=O)[O-])[N+](=O)[O-])CN(CN(COCC(F)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
297,CC(=O)C[N+](=O)[O-]
1265,O=C(O)c1cc[n+]([O-])cc1
24294,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCC[N+](C)(C)CCCCCCCCCCCCCCCC
13716,O=[N+]([O-])c1ccc(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1
26461,CCCCCCCCCCCC[N+](C)(CCO)CCO
22939,O=[N+]([O-])c1cc([N+](=O)[O-])c(NNc2ccccc2)c([N+](=O)[O-])c1
31477,CCCCCCCCCC[N+](CC)(CC)CCCCCCCCCC
17274,CCC(C)N(C(=O)OC)[N+](=O)[O-]
19284,[O-][Cl+3]([O-])([O-])[O-]
19227,CC=C(CCCCCC)[N+](=O)[O-]
39591,CC(=O)NCC(=O)[O-]
3846,O=[N+]([O-])c1cc([N+](=O)[O-])c(-n2nnc3cc([N+](=O)[O-])cc([N+](=O)[O-])c32)c([N+](=O)[O-])c1
29814,COCCOCCn1cc[n+](C)c1
35009,O=C([O-])C(O)c1ccccc1
23862,Cn1nnnc1N[N+](=O)[O-]
3263,CCCCC([N+](=O)[O-])[N+](=O)[O-]
23924,CC(C)(C)[C@H]1CC[C@@H](C(=O)[O-])CC1
9827,O=[N+]([O-])c1cc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1Cl
33640,[HgH+]
31940,CCCC[n+]1c[nH]c2ccccc21
18621,CCCC=C(CCC)[N+](=O)[O-]
21687,CCCCCCCCCOc1ccc(N=[N+]([O-])c2ccc(OCCCCCCCCC)cc2)cc1
35575,CCCCn1cc[n+](CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1
28725,CC1=C(C(=O)OCCC2CCCCC2)C(c2ncc([N+](=O)[O-])n2C)C(C(=O)OCCC2CCCCC2)=C(C)N1
10092,CN(c1ccc(Br)cc1)[N+](=O)[O-]
39534,CCCCCCCCCCCC[N+](C)(C)CCC(=O)[O-]
28553,CCCCCCCCCCCC[N+]([O-])(CCO)CCO
24793,Cc1ccc(C)n1-c1ccc([N+](=O)[O-])cc1
24412,O=[N+]([O-])c1cccc2nsnc12
24998,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1
35577,CCCCCCn1cc[n+](CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1
20262,Cc1cc(C)[nH+]c(C)c1
28727,CC1=C(C(=O)OC2CCCCC2)C(c2ncc([N+](=O)[O-])n2C)C(C(=O)OC2CCCCC2)=C(C)N1
35511,C=CCn1cc[n+](CC)c1
31208,[N-]=[N+]=NCCN1CCCC1
32426,CCCC[N+](C)(C)C(C)C
39122,NC(=O)c1cncc[nH+]1
8167,O=[N+]([O-])OF
9609,O=C(O)c1cc([N+](=O)[O-])c(F)c([N+](=O)[O-])c1
26299,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1Cc1ccc([N+](=O)[O-])cc1
855,O=[N+]([O-])C1CCCCC1
20327,[Ru+3]
36531,CC[NH+](CC)CCCO
23549,[Pb+2]
33581,CCCCCCCCCCCCCCCC[NH+](CCO)CC(C)O
3978,O=C1CCC(=O)N1[N+](=O)[O-]
19446,CCCCCCOCn1cc[n+](C)c1
10327,CCCCCCCc1ccc(OC(=O)c2ccc(OC(=O)c3ccc([N+](=O)[O-])cc3)cc2)cc1
20339,[Eu+3]
4468,O=[N+]([O-])c1ccc[nH]1
20482,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC
20443,CCCCCC[N+](C)(C)CCO
30851,COC(C)C[NH3+]
39101,C=Cn1cc[n+](CCCCCCCCCCCC)c1
19447,Cc1[nH]c(C)c(C)[nH+]1
36804,Cc1cccc[n+]1CCOc1ccccc1
40970,O=S(=O)([O-])c1ccccn1
29478,O=C1O[B-]2(OC(=O)c3ccccc3O2)Oc2ccccc21
39688,CC([NH3+])C(=O)O
20358,[N-]=[N+]=[N-]
20008,CCOC(=O)CCC(C)([N+](=O)[O-])[N+](=O)[O-]
20490,C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1
36467,Cc1n[nH]c(/N=N/c2c(C)[nH]c3ccccc23)c1/N=N/c1cccc([N+](=O)[O-])c1
9449,O=[N+]([O-])CC(O)C(Cl)(Cl)Cl
36635,CN(C)C(N(C)C)=[N+]1CCCCC1
21417,O=[N+]([O-])c1ccc(N(c2ccccc2)c2ccccc2)cc1
23949,CCCC[N+](CC)(CCCC)CCCC
10476,O=[N+]([O-])c1cccc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1
20161,CCC(C)[O-]
31681,CCC(Cl)[N+](=O)[O-]
19205,CCCCCC=C(C)[N+](=O)[O-]
10008,O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl
29473,CCCCCC[P+](CCCCCC)(CCCCCC)CC(C)C
10358,O=[N+]([O-])C1([N+](=O)[O-])COC1
22018,CCCCCCC(O)(O[N+](=O)[O-])C(O)O[N+](=O)[O-]
23916,CC(C)[C@H]1OC[C@@H]([S+](C)C)CO1
30322,CCCCCCCCCCCCCCOC[n+]1ccn(C)c1
5476,Cc1ccc([N+](=O)[O-])c(O)c1
39992,CCCCCCCCCCCCCCCC[N+](C)(C)CCOCCO
34576,CCCC[n+]1cc(C)n(C)c1
23787,Cn1cn[n+](CCN=[N+]=[N-])c1
199,Cc1cc[n+]([O-])cc1
33151,C[S-]
30487,[O-][N+](=Cc1ccccc1)c1ccccc1
39580,Nc1cc[n-]n1
36149,O=C(O)Cn1cc[n+](CC(=O)O)c1
9856,O=[N+]([O-])OCC(COCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
26737,[Yb+]
31727,CC[B-]1(CC)n2ccc[n+]2[B-](CC)(CC)n2ccc[n+]21
34599,O=[N+]([O-])c1ccn([N+](=O)[O-])n1
10262,CCCCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc([N+](=O)[O-])cc2)cc1
32502,N#Cc1nc[n-]c1C#N
22730,Cc1cc(C)c2c(c1)no[n+]2[O-]
22818,[N-]=[N+]=NCC(=O)OCC(CN=[N+]=[N-])(CN=[N+]=[N-])COC(=O)CN=[N+]=[N-]
37395,CCCCCCCCCC[P+](CCCC)(CCCC)CCCC
36184,Cn1c2c(c(=O)n(C)c1=O)C(c1cccc([N+](=O)[O-])c1)C1=C(CC(C)(C)CC1=O)N2
5054,CCCO[N+](=O)[O-]
30273,O=C([O-])c1cccc(C(=O)[O-])c1
37286,CCCCCC[n+]1cn(C)cc1C
8342,O=[N+]([O-])[N+](=O)[O-]
20421,O=[N+]([O-])C1=CC([N+](=O)[O-])=C2NO[N+]([O-])=C2C1[O-]
33134,[NH3+]CC(=O)O
36691,CCOP(=S)(OCC)SCCCCCCCCCCCC[n+]1ccn(C)c1C
37816,CCCCCCCCCCCC[NH2+]C
35458,Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C
4610,O=[N+]([O-])c1c(Cl)cccc1Cl
41344,CC12C3C4C5C6C1[Ru+]546321789C2C1C7C8C29
6176,O=[N+]([O-])c1cc(Cl)ccc1O
10540,O=C1N([N+](=O)[O-])CN([N+](=O)[O-])CN1[N+](=O)[O-]
24986,C[C@H](CCC(=O)NCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C
32845,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21
32264,Cc1ccc(C)c(C(C#N)=Cc2ccc([N+](=O)[O-])cc2)c1
31612,[241Am+4]
20326,CC[N+](CC)(CC)C(C)C
12385,O=[N+]([O-])N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CC(F)([N+](=O)[O-])[N+](=O)[O-]
4688,O=[N+]([O-])c1cccs1
29447,CCCCCCC[N+]1(C)CCCC1
26275,Cc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c1[N+](=O)[O-]
34165,CCO/N=[N+](\[O-])C/[N+]([O-])=N/OCC
29619,[Mn+4]
20504,O=[Zr]([O-])[O-]
19323,N#C[C-](C#N)C#N
532,Cc1c[n+]([O-])ccc1[N+](=O)[O-]
4383,C=Cc1cccc([N+](=O)[O-])c1
22270,O=[N+]([O-])C(F)(COC(F)(F)OCC(F)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
3382,CC(C)(C)c1cc(C(C)(C)C)c([N+](=O)[O-])c(C(C)(C)C)c1
40478,CCCCCCCCOc1cc(C(=O)[O-])cc(OCCCCCCCC)c1OCCCCCCCC
36298,COc1cccc(CCc2ccccc2OCC(C[NH+](C)C)OC(=O)CCC(=O)O)c1
32073,O=S(=O)([O-])CC(O)CNC(CO)(CO)CO
13949,CC1CCC(C)([N+](=O)[O-])CC1
20476,CC(=O)[CH-]C(=O)c1ccccc1
36620,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)[O-])cc1
39642,O=S(=O)([O-])CCN1CCN(CCO)CC1
29860,C[N+](C)(C)CCCC(=O)O
22681,O=[N+]([O-])c1cc([N+](=O)[O-])c2[nH]c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3c2c1
38604,CC12CC3CC(C)(C1)CC(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)(C3)C2
20179,CCCCCCCCCCCCCCCC[NH3+]
20393,Cc1n(C)cc[n+]1CCO
19370,CCCCCCCCCCCOC[n+]1ccn(CCCCCC)c1
29017,Cc1cc(N)ccc1S(=O)(=O)Nc1ccccc1[N+](=O)[O-]
36647,CCCCCCC[N+]1(C)CCCCC1
32471,c1ccc(N2CC[NH2+]CC2)cc1
32649,CCCCCCCCCCCCCC[N+](C)(C)CC(O)COCCCCCCCCCC
38543,O=[N+]([O-])c1ccc(OC(F)(F)F)cc1
21292,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2ccccn2)c([N+](=O)[O-])c1
1045,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
31553,Nc1ccc(S(=O)(=O)[O-])cc1
5182,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(C)c1[N+](=O)[O-]
1709,C=CC(=O)OCC(F)([N+](=O)[O-])[N+](=O)[O-]
24622,O=[N+]([O-])c1ccccc1-n1cccc1
2407,CCCOc1ccc(/N=[N+](\[O-])c2ccc(OCCC)cc2)cc1
31739,CC(C)C[N+]1(C)CCCCC1
39299,Cc1c(CCO)sc[n+]1Cc1ccccc1
28749,Nc1ccc(S(=O)(=O)[O-])c(N)c1
29531,O=P([N-]P(=O)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
36997,O=[Mo](=O)([O-])O[Mo](=O)(=O)O[Mo](=O)(=O)O[Mo](=O)(=O)O[Mo](=O)(=O)O[Mo](=O)(=O)O[Mo](=O)(=O)[O-]
12598,O=[N+]([O-])c1ccc(N2CCCC2CO)cc1
32135,CC[N+](CC)(CC)CCOC
2587,[O-][N+]1=NC2CCC1CC2
20141,CCCCCCCC[Sn+](CCCCCCCC)CCCCCCCC
32333,N#CC(C#N)=Cc1ccccc1[N+](=O)[O-]
38404,CCOn1cc[n+](OCC)c1
35738,O=S(=O)(O)CCC[n+]1c[nH]c2ccccc21
9630,O=[N+]([O-])OCC(CCl)O[N+](=O)[O-]
35381,C=CCC[n+]1ccn(CC)c1
26470,N[C@@H](CS)C(=O)[O-]
28477,C=CC[n+]1cccc(C)c1
27423,Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1
3641,O=[N+]([O-])C(Br)(Br)Br
36795,CCCC[P+](CCCC)(CCCC)CCCS(=O)(=O)O
28558,O=C([O-])CCP(=O)(O)c1ccccc1
28013,CCN(N=O)c1ccc([N+](=O)[O-])cc1
28927,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1
39201,CC(C)C(N)C(=O)[O-]
22283,CCc1cc(Br)c([N+](=O)[O-])cc1N
19230,CCCC=C(C)[N+](=O)[O-]
36600,I[I+][I-][I-][I-][I+]I
29788,CC[N+](C)(CC)CCO
27546,Cc1c(N(C)[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-]
37647,CCC/C=C/C(=O)[O-]
25650,O=[N+]([O-])O[C@@H]1CCC[C@@H](O[N+](=O)[O-])C1
40557,[N-]=[N+]=NCC1CN([N+](=O)[O-])CO1
16050,O=[N+]([O-])Nc1ccc(Br)cc1
41403,CCCCCCCCCCCCCCCCCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(=O)[O-]
19435,CC(C)[n+]1ccn(C)c1
37116,CCCCCCCCCCCCCCCCn1c(-c2cscn2)[n+](C)c2ccccc21
34278,Nc1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1[N+](=O)[O-]
28972,CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1
36839,CCCCCCCCC[N+]1(C)CCOCC1
27951,CCOCC[N+](C)(C)CCC[N+](C)(C)CCOCCOC
19420,C[n+]1ccccc1
9894,[C-]#[N+]C(C)(C)CC
40956,O=[N+]([O-])c1ccc(F)cc1O
29923,O=[Te]([O-])[O-]
6915,Nc1ccc([N+](=O)[O-])cc1C(=O)O
39462,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC
19285,F[B-](F)(F)F
22194,O=[N+]([O-])c1ccc(-c2c3nc(c(-c4ccc([N+](=O)[O-])cc4)c4ccc([nH]4)c(-c4ccc([N+](=O)[O-])cc4)c4nc(c(-c5ccc([N+](=O)[O-])cc5)c5ccc2[nH]5)C=C4)C=C3)cc1
24507,CN1c2ccccc2C(C)(C)C12C=Cc1cc([N+](=O)[O-])ccc1O2
19396,c1cc[n+](CC[n+]2ccccc2)cc1
29815,COCCOCCOCCn1cc[n+](C)c1C
27662,CC1CCC(C)[P]12c1ccccc1[P]1(C(C)CCC1C)[Rh+]2134C2CCC1C3CCC24
40957,O=[N+]([O-])c1cc(F)ccc1O
37732,Cc1cccc[nH+]1
36646,CCCCCCCCCCCCCCCC[N+]1(C)CCCCC1
23218,CCCCc1c[n+](CCCC)cn1-c1ccccc1
31726,CCCCCCc1cccc[n+]1CC
37285,CCCCCC[n+]1cc(C)n(C)c1
34376,CCCCCCCC[n+]1ccn(CCCC)c1
23969,CC1=NC(N=[N+]=[N-])=N[NH2+]1
30189,Cn1cc[n+](CCCc2ccccc2)c1
36323,CCCC[n+]1ccn([C@H](C)c2ccccc2)c1
8170,COc1ccc2c(c1)no[n+]2[O-]
29804,CC(O)C[N+](CC(C)O)=C(N(C)C)N(C)C
28803,O=S(=O)([O-])C(F)(F)C(F)(F)OC(F)C(F)(F)F
41455,N#C[Se-]
20154,CC[N+](CC)(CC)CC(C)C
34390,CC(C)C[C@H](Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O
34577,CCCC[n+]1cn(C)cc1C
23971,[N-]=[N+]=NC1=NC=C[NH2+]1
21671,Cc1cc(C)c([N+](=O)[O-])c(C)c1-c1c(C)cc(C)c([N+](=O)[O-])c1C
35252,[C-]#[Se+]
36024,CCCCCCCCCCCCCCCCSCCC[N+](CCCSCCCCCCCCCCCCCCCC)(CCCSCCCCCCCCCCCCCCCC)CCCSCCCCCCCCCCCCCCCC
41274,C(=C/c1ccccc1)\COCCCC[n+]1ccccc1
19434,CC(C)=C[n+]1ccn(C)c1
27479,CCCCOc1cc(C(=O)NCC[NH+](CC)CC)c2ccccc2n1
29489,C=Cn1cc[n+](CCCC)c1
23855,c1nnn[n-]1
10585,O=[N+]([O-])C1([N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])C1
13307,CN(C)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
32178,CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)F
3335,CC(C)([N+](=O)[O-])C(C)(C)[N+](=O)[O-]
10103,O=[N+]([O-])c1cc([N+](=O)[O-])c(NC2CCCCC2)c([N+](=O)[O-])c1
19332,Cl[U-2](Cl)(Cl)(Cl)(Cl)Cl
28349,O=C([O-])c1cccc(C(=O)[O-])n1
23586,Cc1cc(C)c(S(=O)(=O)[O-])c(C)c1
36885,Cn1cc[n+](CCN2CCCCC2)c1
3684,[O-][n+]1onc2ccccc21
26345,O=[N+]([O-])O[C@@H]1C=C[C@@H](O[N+](=O)[O-])[C@@H](O[N+](=O)[O-])[C@@H]1O[N+](=O)[O-]
10584,O=C(O)C1CC([N+](=O)[O-])([N+](=O)[O-])C1
32321,N#CC(C#N)=Cc1ccc([N+](=O)[O-])cc1
35073,O=C([O-])c1ccccn1
13433,COC(=O)C(F)(F)[N+](=O)[O-]
29667,Cn1cc[n+](CC#N)c1
36884,CCN(CC)CC[n+]1ccn(C)c1
32829,CCC[N+](CCC)(CCC)Cc1ccccc1
28772,CC1=C(C(=O)OCCCc2ccc(C)cc2)C(c2ncc([N+](=O)[O-])n2C)C(C(=O)OCCCc2ccc(C)cc2)=C(C)N1
35406,Cc1ccc[n+](CCCO)c1
7996,O=C(OCC(F)([N+](=O)[O-])[N+](=O)[O-])N(CC(F)([N+](=O)[O-])[N+](=O)[O-])CC(F)([N+](=O)[O-])[N+](=O)[O-]
7226,O=[N+]([O-])C(F)(c1ccccc1)[N+](=O)[O-]
31113,O=[U](=O)[O-]
30375,CCCCCCCC[n+]1csc2ccccc21
34568,CCc1n(C)c(C)c[n+]1CC
3657,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-]
41391,CCCCCCCCCCCCCCCCCCOCC(C)OCC(C)OCC(C)OCC(=O)[O-]
25154,CCCCCC[n+]1ccc2ccccc2c1
41494,CCCCCC[P+](CCCCCC)(CCCCCC)CCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
27551,Cc1c([N+](=O)[O-])c([N+](=O)[O-])c(N)c([N+](=O)[O-])c1[N+](=O)[O-]
19397,CCCCCCCCCCCCn1cc[n+](C)c1
9854,O=[N+]([O-])c1cccc2c1-c1cccc3cccc-2c13
33348,O=[Nb+]=O
20195,CCCC[NH3+]
28717,CCOC(=O)[C@@H]([NH3+])Cc1c[nH]c2ccccc12
36858,OC(CCl)CN1CC[N+]2(CC1)CC[N+]1(CCN(CC(O)CCl)CC1)CC2
25468,O=[N+]([O-])c1ccc2[nH]ncc2c1
28771,CC1=C(C(=O)OCCCc2ccccc2)C(c2ncc([N+](=O)[O-])n2C)C(C(=O)OCCCc2ccccc2)=C(C)N1
26838,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-]
41048,CCCCCCN(CCCCCC)c1c(N(CCCCCC)CCCCCC)[c+]1N(CCCCCC)CCCCCC
35521,CCCCC[n+]1ccn(CCOCCOCC)c1
20232,CCCC[N+](C)(C)CCO
31828,[U+3]
40689,C[N+]1(C[C@H](O)CO)CCCC1
26494,O=C([O-])c1cccc(S(=O)(=O)O)c1
7348,O=[N+]([O-])c1cc([N+](=O)[O-])c(/N=N/c2c([N+](=O)[O-])cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])c(/N=N/c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])c3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1
24972,CCCCCCCCn1cc[n+](C)c1C
10477,CN(C(=O)c1ccccc1[N+](=O)[O-])[N+](=O)[O-]
36466,Cc1n[nH]c(/N=N/c2c(C)[nH]c3ccccc23)c1/N=N/c1ccccc1[N+](=O)[O-]
10411,O=[N+]([O-])c1c(F)c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1Cl
4840,O=[N+]([O-])c1cc(Cl)cc(Cl)c1
28459,Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1
20228,CCCCCCCCCCCC[NH3+]
40258,COC(=O)Cn1cc[n+](C)c1
34866,CCCCCC[n+]1cn(N)cn1
19331,COS(=O)(=O)[O-]
39300,Cn1cc[n+](C)c1Cl
32425,C[N+]1(CCO)CCCC1
29025,CCCCCC[n+]1cc(C)cc(C)c1CCCCC
36756,O=BOP(=O)([O-])O
38484,O=[N+]([O-])c1cn([N+](=O)[O-])nc1-n1cnnn1
6657,CCCCCCCCCCCC[N+](C)(C)[O-]
1926,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1
29214,CCCCCCCCO[PH](=O)[O-]
39351,CCCCCCCCOC[N+](C)(C)CCO
27221,Cl[Nb-](Cl)(Cl)(Cl)(Cl)Cl
7840,O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1
3811,O=[N+]([O-])NCCN[N+](=O)[O-]
36613,O=C([O-])/C=C/c1ccc(O)cc1
28044,[14CH3]c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
28912,C[N+](C)(C)CCOC(=O)CCC(=O)O
30142,Nc1cccc([N+](=O)[O-])c1[N+](=O)[O-]
31880,NC(=O)C=Cc1ccccc1[N+](=O)[O-]
41215,C[N+](CCO)(CCO)CCOCCO
33387,CCCCCCCCCCCC[N+]1(C)CCCCC1
30505,C=CC[N+]1(C)CCOCC1
32482,CCCCC(CC)CCC(=O)[O-]
15538,CCc1cc(Cl)c(N)cc1[N+](=O)[O-]
6817,O=[N+]([O-])c1ccc(-c2ccccn2)cc1
34196,O=C(c1ccccc1)c1c(-c2cccc([N+](=O)[O-])c2)n[nH]c1-c1ccccc1O
37929,Cc1n(CCCCn2cc[n+](C)c2C)cc[n+]1C
41087,CCCN[c+]1c(N(C)C)c1N(C)C
10722,CN(C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)[N+](=O)[O-]
21304,O=[N+]([O-])C(c1ccccc1)C(O)C(Cl)(Cl)Cl
23768,C[S+](C)C
32339,O=C(O)C=Cc1ccccc1[N+](=O)[O-]
39898,CCCCCCC[N+]12CC[N+](CCCCCCC)(CC1)CC2
29661,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
4885,CC(C)C(CO)(CO)[N+](=O)[O-]
35078,CCn1c[n+](C)cn1
22897,CCCCCCCCCCOc1ccc(N=[N+]([O-])c2ccc(OCCCCCCCCCC)cc2)cc1
33712,N#C[Ni-2](C#N)(C#N)C#N
39764,Clc1n[n-]c2ccccc12
20412,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-]
10231,O=[N+]([O-])c1c2ccccc2c2ccc3cccc4ccc1c2c43
21236,CNC(=N)N[N+](=O)[O-]
2036,O=[N+]([O-])C(Cl)([N+](=O)[O-])[N+](=O)[O-]
15785,Cc1ccc([N+](=O)[O-])c(-c2ccccc2)c1
29770,CCCC[N+]1=C2CCCCCN2CCC1
24917,Cc1ccnc([N-]S(=O)(=O)c2ccc(N)cc2)n1
24057,NC(=O)Cn1cc[n+](CCCCn2cc[n+](CC(N)=O)c2)c1
23499,CC(C)(C[Sn+](CC(C)(C)c1ccccc1)CC(C)(C)c1ccccc1)c1ccccc1
9253,COc1ccc([N+](=O)[O-])cc1N
28769,CC1=C(C(=O)OCCCCc2ccccc2)C(c2ncc([N+](=O)[O-])n2C)C(C(=O)OCCCCc2ccccc2)=C(C)N1
36893,CC[n+]1ccn(CCC(=O)OC)c1
20477,CCCCCCCCCCC[n+]1ccn(C)c1
10593,CCOC(=O)C1(C(=O)OCC)CC(Cl)([N+](=O)[O-])C1
20411,O=C([O-])c1ccccc1C(=O)O
39613,CCCCCCCCCCCC[N+](C)(C)CCCCC[N+](C)(C)CCCCCCCCCCCC
25061,CCCCCCCCCCCCCCCC[N+](C)(CCO)CCO
1069,CC(=O)Nc1cccc([N+](=O)[O-])c1
30616,Cc1cc(C)cc([N+](=O)[O-])c1
12960,CC(CO[N+](=O)[O-])O[N+](=O)[O-]
36409,CC[S+](CC)CCOCCOCC[S+](CC)CC
33052,NC(=O)CCC(=O)[O-]
23803,CC(C)C[N+](C)(CC(C)C)CC(C)C
37284,CCCCCC[n+]1c(C)cn(C)c1CC
40997,CC(Oc1ccc(OC(C)C(=O)[O-])cc1)C(=O)[O-]
33136,O=C(O)[C@@H]1CCC[NH2+]1
9159,CC(C)[C@H]1CO[C@](C)([N+](=O)[O-])OC1
32606,Nc1ccc([N+](=O)[O-])cc1N
2276,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
27545,Cc1c([N+](=O)[O-])c(N(C)[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-]
2758,COc1cc(OC)c(C#[N+][O-])c(OC)c1
21775,O=[N+]([O-])C(Cc1ccccc1)[N+](=O)[O-]
24325,CCc1cccc[n+]1CC
32892,[NH3+]c1ccc(O)cc1
23771,CCC(C)C(=O)[O-]
27102,S=C=N[Co-2](N=C=S)(N=C=S)N=C=S
20223,[Sm+2]
180,N#[N+][O-]
20194,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1
38092,CCCCCCCCCCCCCCCCCC[NH+](C)C
7013,CCc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
23572,CC[O-]
37478,C=Cc1ccc(C[n+]2ccccc2)cc1
36956,CCCCCn1c[n+](CCCCS(=O)(=O)O)cn1
39090,CCCCn1cc[n+](CCCC[n+]2ccn(CCCC)c2)c1
37928,Cc1n(CCn2cc[n+](C)c2C)cc[n+]1C
5312,Cc1c[n+]([O-])c2ccccc2[n+]1[O-]
36821,Cc1ccc[n+](CCOc2ccccc2)c1
40544,O=[N+]([O-])NC1=NCN([N+](=O)[O-])CN1
27957,CCCCC[N+](C)(C)CCOCC[N+](C)(C)CCC
37937,C[C@@H](c1ccccc1)[N+](C)(C)C
4184,O=Cc1ccc([N+](=O)[O-])cc1
878,O=[N+]([O-])c1cc[n+]([O-])cc1
10521,CCCCC(CO[N+](=O)[O-])O[N+](=O)[O-]
34170,[O-]/[N+](Cc1ccccc1)=N\OCc1ccccc1
35940,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
19441,CCCCCC[n+]1cc(CC)cc(CC)c1CCC
37654,O=C([O-])CCCCCl
31851,CCCCCCCCCCCCn1cc[n+](CCCCCCCCCCCC)c1
3333,O=C(O)c1ccc([N+](=O)[O-])c(Cl)c1
19352,CC[n+]1ccn(CCCn2cc[n+](CC)c2)c1
20231,[Ga+3]
40473,CC[n+]1cscc1C
20314,[Pt+2]
11236,CC=[N+]=[N-]
19328,Cl[Ru-2](Cl)(Cl)(Cl)(Cl)Cl
7015,O=C/C=C/c1ccc([N+](=O)[O-])o1
